pathway,name,entrez
hsa04150,mTOR signaling pathway - Homo sapiens (human),27330
hsa04150,mTOR signaling pathway - Homo sapiens (human),3667
hsa04150,mTOR signaling pathway - Homo sapiens (human),5295
hsa04150,mTOR signaling pathway - Homo sapiens (human),5296
hsa04150,mTOR signaling pathway - Homo sapiens (human),8503
hsa04150,mTOR signaling pathway - Homo sapiens (human),5290
hsa04150,mTOR signaling pathway - Homo sapiens (human),5293
hsa04150,mTOR signaling pathway - Homo sapiens (human),5291
hsa04150,mTOR signaling pathway - Homo sapiens (human),5728
hsa04150,mTOR signaling pathway - Homo sapiens (human),5170
hsa04150,mTOR signaling pathway - Homo sapiens (human),207
hsa04150,mTOR signaling pathway - Homo sapiens (human),208
hsa04150,mTOR signaling pathway - Homo sapiens (human),10000
hsa04150,mTOR signaling pathway - Homo sapiens (human),1147
hsa04150,mTOR signaling pathway - Homo sapiens (human),79109
hsa04150,mTOR signaling pathway - Homo sapiens (human),253260
hsa04150,mTOR signaling pathway - Homo sapiens (human),55615
hsa04150,mTOR signaling pathway - Homo sapiens (human),387
hsa04150,mTOR signaling pathway - Homo sapiens (human),5578
hsa04150,mTOR signaling pathway - Homo sapiens (human),5579
hsa04150,mTOR signaling pathway - Homo sapiens (human),5582
hsa04150,mTOR signaling pathway - Homo sapiens (human),6446
hsa04150,mTOR signaling pathway - Homo sapiens (human),23175
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1950
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7039
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2069
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),374
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2246
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2247
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2248
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2249
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8822
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2251
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2252
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2253
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2254
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2255
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8823
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2250
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8817
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),26281
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),27006
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9965
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),26291
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8074
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4803
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),627
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4908
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4909
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3630
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3479
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3481
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5154
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5155
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),56034
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),80310
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1435
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4254
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2323
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7422
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7423
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5228
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7424
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2277
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3082
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),284
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),285
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),51378
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1942
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1943
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1944
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1945
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1946
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1956
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2064
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2065
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2066
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2260
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2263
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2261
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2264
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4804
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4914
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4915
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3643
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3480
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5156
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5159
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1436
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3815
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2322
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2321
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2324
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3791
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4233
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7010
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1969
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2885
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6654
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6655
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3265
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3845
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4893
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5894
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5604
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5605
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5594
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5595
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3667
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7097
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7099
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5879
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),102723407
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6850
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),930
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),118788
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2688
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2689
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1442
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1443
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5617
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5008
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3558
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3562
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3569
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3565
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3574
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3439
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3440
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3441
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3442
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3443
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3444
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3445
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3446
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3447
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3448
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3449
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3451
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3452
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3456
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2056
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1440
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2690
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5618
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9180
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3559
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3560
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3561
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3563
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3570
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3566
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3575
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3454
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3455
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2057
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1441
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3716
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3717
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3718
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1277
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1278
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1280
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1284
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1286
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1288
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1282
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1287
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1285
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1291
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1292
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1293
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),131873
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),256076
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1297
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1298
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1299
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),284217
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3908
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3909
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3911
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3910
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3912
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3913
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3914
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),22798
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3915
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3918
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),10319
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1101
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5649
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7057
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1311
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7058
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7059
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7060
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2335
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6696
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7448
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3371
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),63923
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7143
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7148
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7450
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3381
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3672
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3673
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3674
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3675
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3676
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3678
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3655
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3679
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8516
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3680
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8515
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),22801
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3685
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3688
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3690
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3691
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3693
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3694
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3695
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3696
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5747
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5290
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5293
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5291
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5295
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5296
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8503
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2149
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1128
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1129
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1902
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9170
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),23566
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2846
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),57121
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),10161
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2782
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2783
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2784
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),59345
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),10681
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),54331
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2785
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2786
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2787
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2788
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),94235
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2790
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2791
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),55970
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),51764
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2792
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2793
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5294
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),23533
